qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
TRINITY_DN27655_c0_g1_i1.p1	1777.75542953	19.3172801068	35	1590	1.3833891198	0.155246854948	0.000305743228004	Adenylyltransferase and sulfurtransferase MOCS3	
TRINITY_DN27655_c0_g1_i1.p1	266.89562628	0.524471232965	1	52	0.699187591493	0.00458366167586	1.46284875088e-08	SAMP-activating enzyme E1	
TRINITY_DN27655_c0_g1_i1.p1	241.681110137	1.05583481078	2	257	0.691972739071	0.0100003752486	4.8067172548e-06	Probable adenylyltransferase/sulfurtransferase MoeZ	
TRINITY_DN27656_c0_g1_i2.p1	3050.11450112	6.2895021061	11	38	1.89302077686	0.156556441467	3.12184276614e-06	Probable acetyl-CoA acyltransferase	
TRINITY_DN27656_c0_g1_i2.p1	1173.86300978	6.10851949455	10	242	1.17891418946	0.225224324527	4.6773255272e-06	Acetyl-CoA acetyltransferase, mitochondrial	
TRINITY_DN27656_c0_g1_i2.p1	574.652826448	2.73884456899	5	203	0.854591659428	0.0655290059737	7.78411392658e-06	Acetyl-CoA acetyltransferase, cytosolic	
TRINITY_DN27656_c0_g1_i2.p1	169.820666938	12.6425204488	22	49471	0.830253886101	0.325142467945	5.56576286241e-06	Acetyl-CoA acetyltransferase	
TRINITY_DN27656_c0_g1_i2.p1	91.6563419672	0.56457321909	1	339	0.633401597496	0.0127138060603	3.71748715214e-05	Beta-ketothiolase BktB	
TRINITY_DN27656_c0_g1_i2.p1	101.412518794	1.66027281981	3	2394	0.631377662676	0.00153330885166	7.33745921262e-08	Beta-ketoadipyl-CoA thiolase	
TRINITY_DN27660_c0_g2_i1.p1	1173.94744792	2.91528783661	5	562	1.32446536143	0.499783004947	6.94821522176e-05	SPRY domain-containing protein 7	SPRYD7
TRINITY_DN27663_c1_g2_i1.p1	6184.57276223	2.86682573435	5	20	3.11220596872	0.0912405490506	0.000968641798407	Innexin inx2	
TRINITY_DN27667_c0_g1_i5.p1	2058.39132882	6.28313146002	11	402	1.46147988521	0.0907965657315	5.86920269758e-05	Atlastin-1	
TRINITY_DN27670_c0_g1_i1.p1	2684.25411623	1.02692136177	2	43	1.73932331869	0.142678437399	0.000105019059104	Homer protein homolog 3	HOMER3
TRINITY_DN27673_c0_g1_i2.p1	6.86804252015e-12	0.496885518188	1	406	0.677790079083	0.165641656416	5.90891488153e-08	Gamma-glutamyl hydrolase	
TRINITY_DN27673_c0_g1_i4.p1	1232.2134744	2.19736077856	4	408	1.2743590852	0.361271104467	5.03728358069e-07	Gamma-glutamyl hydrolase	GGH
TRINITY_DN27673_c0_g1_i5.p1	6.86804252015e-12	0.486498060951	1	406	0.648456201293	0.110294717936	3.93453020373e-08	Gamma-glutamyl hydrolase	
TRINITY_DN27678_c1_g2_i6.p1	7.37029642956e-13	0.478220713473	1	133	0.656112287813	0.124739800167	9.68623494085e-06	Sphingomyelin synthase-related protein 1	
TRINITY_DN27679_c0_g1_i2.p1	2155.73674613	1.49789406174	3	100	1.58478579072	0.249973071372	0.00026822210881	Focal adhesion kinase 1	PTK2
TRINITY_DN27680_c0_g1_i1.p1	2866.43294569	6.56177881197	12	226	1.80303626924	0.125401729007	8.72943910315e-06	Mediator of RNA polymerase II transcription subunit 27	MED27
TRINITY_DN27691_c0_g1_i4.p2	427.486678182	10.4707285291	18	15250	0.829125618001	0.128548324724	1.67312166541e-05	NAD-dependent protein deacylase	SIRT5
TRINITY_DN27707_c0_g1_i1.p2	2261.30162572	20.5474474968	37	890	1.49452065029	0.0	0.0	GTP-binding protein Di-Ras2	
TRINITY_DN27707_c0_g1_i1.p2	555.028764443	2.11147245926	4	156	0.962311198258	0.283533132309	0.00135661785794	GTP-binding protein Rheb	
TRINITY_DN27707_c0_g1_i1.p2	591.574451763	0.569787808524	1	2	0.884709057056	0.109582996249	1.4416918333e-05	Ras-related protein rapA	
TRINITY_DN27707_c0_g1_i1.p2	569.313540622	0.548346790414	1	2	0.874886632152	0.107744355373	0.00283537777296	Ras-like protein rasB	
TRINITY_DN27707_c0_g1_i1.p2	565.315802355	0.544496293099	1	2	0.873298169512	0.107744355373	0.00336701110539	Ras-related protein rapC	
TRINITY_DN27707_c0_g1_i1.p2	558.344313667	0.537781571753	1	6	0.866943300226	0.100904611311	0.00630653820696	Ras-like protein rasG	
TRINITY_DN27707_c0_g1_i1.p2	341.959214328	0.520775145971	1	25	0.783070189813	0.106199897036	2.79326399359e-05	Ras-related protein Rap1	
TRINITY_DN27707_c0_g1_i1.p2	207.893125735	0.537302045635	1	72	0.703022768934	0.056335956461	0.000373085804377	Ras-related protein RSR1	
TRINITY_DN27718_c0_g1_i1.p1	4400.47242867	1.8422227506	3	24	2.43851332192	0.16664961061	2.84144618189e-06	H(+)/Cl(-) exchange transporter 4	CLCN4
TRINITY_DN27720_c0_g1_i7.p1	6891.09861691	3.56616170505	7	18	3.58377002272	0.447508065886	0.00756505176665	5'-3' exonuclease PLD3	PLD3
TRINITY_DN27720_c0_g1_i7.p1	2560.76855848	0.987749274386	2	6	1.77458131165	0.302385804041	0.000470605843195	5'-3' exonuclease PLD4	PLD3
TRINITY_DN27727_c0_g2_i1.p1	144.626453089	3.35904570953	6	44229	0.7935477912	0.274899525449	2.30738324865e-05	Phosphatidate cytidylyltransferase	
TRINITY_DN27728_c0_g1_i3.p1	3552.47057358	1.69086301219	3	10	2.11006652017	0.186940125019	1.22411910512e-06	Histidine--tRNA ligase, mitochondrial	
TRINITY_DN27728_c0_g1_i3.p1	1359.64406699	3.38750062203	6	274	1.39798674217	0.498355461418	3.60408939735e-05	Histidine--tRNA ligase, cytoplasmic	
TRINITY_DN27728_c0_g1_i3.p1	35.9802417063	1.13342715483	2	43680	0.605743102018	0.00254906658466	2.2885043454e-09	Histidine--tRNA ligase	
TRINITY_DN27729_c1_g1_i2.p1	716.674814693	35.9364694442	64	19287	0.95856619382	0.154510615825	0.000282077803306	Hydroxyacylglutathione hydrolase	GLOB
TRINITY_DN2772_c0_g1_i1.p1	5.04158838982e-15	0.540953127411	1	11	0.623024622289	0.0623106060606	5.38230171637e-08	Probable FAD synthase	
TRINITY_DN27731_c2_g1_i1.p1	2176.09157627	1.54313052323	3	98	1.57222666061	0.210924506237	2.08969516967e-06	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit delta	
TRINITY_DN27736_c0_g1_i1.p1	2355.73823811	2.97216297298	6	167	1.60619646278	0.13943606998	2.52248184873e-06	NAD-dependent protein deacetylase sirtuin-7	SIRT7
TRINITY_DN27736_c0_g1_i4.p1	1599.75786213	1.06116701396	2	121	1.23843463687	0.01609594121	3.21589750697e-05	NAD-dependent protein deacetylase sirtuin-6	SIRT6
TRINITY_DN27739_c0_g2_i1.p1	1362.97733034	10.6900056043	19	1584	1.26945230771	0.25332332277	7.25175689011e-07	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1	DPH1
TRINITY_DN27749_c0_g1_i3.p1	1286.33872209	32.5747901687	60	5615	1.30851629281	0.38486902752	1.09692124034e-05	Glyoxylate/hydroxypyruvate reductase B	GHRB
TRINITY_DN2774_c0_g2_i1.p1	1086.44762498	55.4093487051	100	13115	1.15772330143	0.251204161415	0.000302294338969	Superoxide dismutase [Cu-Zn]	
TRINITY_DN27761_c0_g1_i4.p1	2098.77518337	10.9032049746	20	703	1.46801920319	0.0726572353652	3.97550537031e-05	Glutamate receptor 1	
TRINITY_DN27761_c0_g1_i8.p1	2098.93318339	10.774884154	20	703	1.46621286434	0.0691298966159	3.72887209597e-05	Glutamate receptor 2	
TRINITY_DN27766_c0_g1_i2.p1	1544.71058062	4.56241318579	9	584	1.26865698836	0.114664858193	1.90636620908e-05	Farnesyl pyrophosphate synthase	
TRINITY_DN27770_c0_g2_i1.p1	1814.77361458	2.18052005248	4	160	1.40200708987	0.162448313943	1.88247414903e-06	Transcription factor Dp-1	
TRINITY_DN27770_c0_g2_i1.p1	1104.12263298	0.457163672118	1	19	1.14459068768	0.213087808511	0.000254798799803	Transcription factor-like protein DPA	
TRINITY_DN27773_c0_g6_i10.p1	920.383774137	3.81098212937	6	1097	1.02435836951	0.124914646637	4.85690138175e-06	Dynamin	DNM1
TRINITY_DN27773_c0_g6_i5.p1	987.385702382	4.78412890436	8	1170	1.02058644488	0.067230399332	2.61403628959e-06	Dynamin	
TRINITY_DN27773_c0_g6_i5.p1	338.769975763	0.472622956365	1	97	0.863275237096	0.25993770786	1.30812595169e-05	Dynamin-related protein 3A	
TRINITY_DN27774_c0_g1_i1.p2	7014.38117901	3.92239812179	7	22	3.49842828905	0.193621429082	0.00282300140738	Innexin shaking-B	
TRINITY_DN27777_c0_g2_i1.p1	1628.63325092	0.599734236654	1	4	1.33705447231	0.180379438949	3.46510371425e-06	Microfibrillar-associated protein 1A	
TRINITY_DN27777_c0_g2_i1.p1	1628.63325092	0.599734236654	1	2	1.28925388883	0.0901897194745	1.85716943917e-06	Microfibrillar-associated protein 1B	
TRINITY_DN27777_c0_g2_i1.p1	1137.91859325	2.34807681477	4	314	1.27091805028	0.425944543538	2.4534343685e-07	Microfibrillar-associated protein 1	
TRINITY_DN27788_c0_g1_i1.p1	2089.69644034	10.4765681835	18	311	1.50494884237	0.149132572578	0.00150013849028	ATP-dependent rRNA helicase RRP3	
TRINITY_DN27788_c0_g1_i1.p1	1926.17386181	8.64073801431	16	249	1.42415849703	0.120135566757	0.000855096226049	ATP-dependent RNA helicase DBP8	
TRINITY_DN27788_c0_g1_i1.p1	1794.92809937	1.61362143014	3	10	1.33523262611	0.0514354523157	2.98317262589e-05	Probable ATP-dependent RNA helicase DDX49	
TRINITY_DN27788_c0_g1_i1.p1	671.603386829	1.62007840022	3	72	0.865328185821	0.0126166483994	3.71875866116e-07	DEAD-box ATP-dependent RNA helicase 36	
TRINITY_DN27790_c1_g1_i3.p1	2004.55178506	32.1035652446	57	2152	1.47970789775	0.165818451632	0.000170218214009	Casein kinase I isoform delta	
TRINITY_DN27790_c1_g1_i3.p1	347.472330546	0.508945674397	1	18	0.775045070447	0.0868971895049	3.13895695299e-05	Discs overgrown protein kinase	
TRINITY_DN27795_c0_g1_i1.p1	576.444990514	8.06032041983	15	6988	0.851571689196	0.0584782693086	1.05128512261e-05	Elongation of very long chain fatty acids protein 5	
TRINITY_DN27796_c0_g1_i2.p1	527.955884549	16.0051816672	28	15541	0.892206506252	0.171743623152	1.60809774864e-06	Pyruvate dehydrogenase E1 component subunit beta	
TRINITY_DN27797_c0_g1_i2.p1	6280.30118448	9.20549789647	16	40	3.18221106059	0.151106990722	0.000194085953323	TGF-beta receptor type-1	
TRINITY_DN27797_c0_g1_i2.p1	2990.39716657	2.19162244387	4	6	1.89138595108	0.198534581398	0.000187815705821	Serine/threonine-protein kinase receptor R3	
TRINITY_DN27797_c0_g1_i2.p1	2482.20064782	3.30469141768	6	33	1.67213641399	0.168405960932	4.977864428e-05	Bone morphogenetic protein receptor type-1B	
TRINITY_DN27799_c0_g1_i1.p1	1486.12361783	2.94759829323	6	37	1.24982879483	0.123355034672	5.89660031578e-05	Probable ATP-dependent RNA helicase DDX5	
TRINITY_DN27799_c0_g1_i1.p1	1237.70498713	1.45512739531	3	13	1.17354725552	0.166904236224	0.00030077370712	ATP-dependent RNA helicase DDX3Y	
TRINITY_DN27799_c0_g1_i1.p1	1131.14360325	6.11644713119	12	275	1.14281417332	0.189331564103	0.00055015203914	ATP-dependent RNA helicase DBP3	
TRINITY_DN27799_c0_g1_i1.p1	568.729019201	0.96360978337	2	27	0.934621986559	0.220999310273	3.7221688984e-05	ATP-dependent RNA helicase DDX3X	
TRINITY_DN27799_c0_g1_i1.p1	504.189235928	0.519884318935	1	5	0.90814636849	0.219749082422	0.000183021735049	Putative DEAD-box RNA helicase HEL64	
TRINITY_DN27799_c0_g1_i1.p1	466.49626856	0.481018151804	1	2	0.892875023067	0.219383469571	0.000163838521608	Putative ATP-dependent RNA helicase an3	
TRINITY_DN27799_c0_g1_i1.p1	461.809973327	0.476185994866	1	3	0.89101015169	0.219405532416	6.1508947888e-05	Putative ATP-dependent RNA helicase Pl10	
TRINITY_DN27799_c0_g1_i1.p1	527.313104806	14.8450307692	29	7453	0.874134459279	0.138128543556	5.44635850006e-05	ATP-dependent RNA helicase RhlB	
TRINITY_DN27799_c0_g1_i1.p1	411.37470529	0.483640994443	1	13	0.870929857708	0.219584136395	1.91651202337e-05	DEAD-box ATP-dependent RNA helicase 52B	
TRINITY_DN27799_c0_g1_i1.p1	513.824313449	2.95471404954	6	311	0.85756547943	0.11704612883	6.52885160147e-05	ATP-dependent rRNA helicase rrp3	
TRINITY_DN27799_c0_g1_i1.p1	372.990549014	0.486488088026	1	16	0.855542761986	0.219520049085	4.58182914409e-05	DEAD-box ATP-dependent RNA helicase 52C	
TRINITY_DN27799_c0_g1_i1.p1	165.709526585	0.969654019824	2	322	0.666462452622	0.0192049067035	2.07175947909e-06	ATP-dependent RNA helicase ded1	
TRINITY_DN27806_c0_g1_i3.p1	2003.0958983	0.513971732015	1	12	1.65606868332	0.499437633562	0.00641891083075	3-dehydrosphinganine reductase TSC10B	
TRINITY_DN27806_c0_g1_i3.p1	766.970047522	1.08237932949	2	363	1.03923806793	0.268773666254	2.9014580635e-07	3-ketodihydrosphingosine reductase	
TRINITY_DN27812_c0_g1_i1.p1	4299.33801147	5.28261023279	9	58	2.41099648827	0.191055902114	8.27782793101e-05	MAP kinase-activated protein kinase 3	
TRINITY_DN27812_c0_g1_i1.p1	603.637715775	1.41801185945	3	212	0.834334383769	0.00543263622845	1.28793739453e-08	Calcium/calmodulin-dependent protein kinase type 1	
TRINITY_DN27812_c0_g1_i1.p1	527.428984244	0.510563140223	1	36	0.811177421679	0.0192562767991	6.3886560175e-08	Myosin light chain kinase A	
TRINITY_DN27814_c0_g1_i2.p1	471.559457651	43.0331524048	76	52757	0.924273620958	0.274781434619	0.000783877494675	Pyruvate kinase	
TRINITY_DN27818_c0_g3_i1.p1	2200.04078373	0.986055104524	2	64	1.99952626214	0.999075358299	4.37593190485e-07	JNK-interacting protein 3	SYD
TRINITY_DN27822_c0_g1_i1.p1	1083.6450169	29.1844793899	57	7052	1.0681902043	0.08439906287	3.47111101879e-05	Fatty acid oxidation complex subunit alpha	FADJ
TRINITY_DN27822_c0_g1_i1.p1	793.548750607	1.70718194057	3	45	0.920560676196	0.0247946311797	1.07141260129e-06	Trifunctional enzyme subunit alpha, mitochondrial	FADJ
TRINITY_DN27824_c0_g1_i1.p1	1892.48705508	4.37913290611	8	346	1.40926373823	0.117483444726	0.000134524752548	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2	
TRINITY_DN27824_c0_g1_i2.p1	2317.47723029	7.03278174448	12	346	1.61091063085	0.177195631628	0.000302698430666	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2	TNFAIP1
TRINITY_DN27824_c0_g1_i4.p1	1892.48705508	4.37913290611	8	346	1.40926373823	0.117483444726	0.000134524752548	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2	
TRINITY_DN27831_c2_g3_i1.p1	1372.56951276	1.06799290556	2	164	1.17435264947	0.0666503487947	7.9751287627e-06	Signal transducing adapter molecule 1	STAM
TRINITY_DN27837_c0_g1_i2.p1	1.26039673948e-13	0.618555408207	1	55	0.695891594672	0.199795291709	4.50329466967e-06	Dynein axonemal light chain 1	
TRINITY_DN27840_c0_g1_i1.p1	463.596397168	13.3026650818	24	17281	0.819330665832	0.0828150088936	7.61257952386e-06	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	
TRINITY_DN27843_c0_g2_i1.p2	1533.4689725	10.3576341209	18	1184	1.35247880944	0.281303851688	8.9524000756e-06	Microtubule-associated protein RP/EB family member 1	
TRINITY_DN27847_c0_g1_i1.p2	2367.76309199	4.1017444139	7	138	1.95380244765	0.785658733862	0.0149040952223	Vesicle-trafficking protein SEC22b	SEC22B
TRINITY_DN27847_c0_g1_i1.p2	924.123732122	1.17229620173	2	74	0.959649492849	0.0	0.0	Vesicle-trafficking protein SEC22b-B	SEC22B
TRINITY_DN27847_c0_g1_i1.p2	366.915041296	0.527376248389	1	95	0.774564285232	0.0713174677244	5.40973015179e-07	25.3 kDa vesicle transport protein	SEC22B
TRINITY_DN27847_c0_g1_i11.p2	2367.76309199	4.1017444139	7	138	1.95380244765	0.785658733862	0.0149040952223	Vesicle-trafficking protein SEC22b	SEC22B
TRINITY_DN27847_c0_g1_i11.p2	924.123732122	1.17229620173	2	74	0.959649492849	0.0	0.0	Vesicle-trafficking protein SEC22b-B	SEC22B
TRINITY_DN27847_c0_g1_i11.p2	366.915041296	0.527376248389	1	95	0.774564285232	0.0713174677244	5.40973015179e-07	25.3 kDa vesicle transport protein	SEC22B
TRINITY_DN27847_c0_g1_i3.p2	2367.76309199	4.1017444139	7	138	1.95380244765	0.785658733862	0.0149040952223	Vesicle-trafficking protein SEC22b	SEC22B
TRINITY_DN27847_c0_g1_i3.p2	924.123732122	1.17229620173	2	74	0.959649492849	0.0	0.0	Vesicle-trafficking protein SEC22b-B	SEC22B
TRINITY_DN27847_c0_g1_i3.p2	366.915041296	0.527376248389	1	95	0.774564285232	0.0713174677244	5.40973015179e-07	25.3 kDa vesicle transport protein	SEC22B
TRINITY_DN27847_c0_g1_i4.p2	2367.76309199	4.1017444139	7	138	1.95380244765	0.785658733862	0.0149040952223	Vesicle-trafficking protein SEC22b	SEC22B
TRINITY_DN27847_c0_g1_i4.p2	924.123732122	1.17229620173	2	74	0.959649492849	0.0	0.0	Vesicle-trafficking protein SEC22b-B	SEC22B
TRINITY_DN27847_c0_g1_i4.p2	366.915041296	0.527376248389	1	95	0.774564285232	0.0713174677244	5.40973015179e-07	25.3 kDa vesicle transport protein	SEC22B
TRINITY_DN27860_c0_g1_i1.p1	1243.42192244	10.438438202	20	1372	1.08736876898	0.0	0.0	Ras-related protein Rab-10	
TRINITY_DN27860_c0_g1_i1.p1	707.697300157	0.50720620844	1	3	0.8875925493	0.0273790389625	0.000136929353453	Ypt/Rab-type GTPase YPT7	
TRINITY_DN27860_c0_g1_i1.p1	408.68810216	0.523969207306	1	32	0.807272419825	0.101424375104	0.00211300781466	GTP-binding protein YPTC1	
TRINITY_DN27860_c0_g1_i1.p1	407.096406995	0.505355046418	1	30	0.806829168761	0.10186776035	3.46488980783e-05	Ras-related protein RIC1	
TRINITY_DN27860_c0_g1_i1.p1	461.032194964	0.511888123633	1	24	0.784751178409	0.0194978662085	0.00022156666146	Ras-related protein SEC4	
TRINITY_DN27860_c0_g1_i1.p1	324.443111022	0.493270203592	1	45	0.772702490888	0.0998171035859	0.00110907892873	Ras-related protein RABD1	
TRINITY_DN27860_c0_g1_i1.p1	287.876347349	0.501156289535	1	59	0.758067184398	0.0998171035859	0.00067902791555	GTP-binding protein YPTM2	
TRINITY_DN27860_c0_g1_i1.p1	257.696464833	0.492130139061	1	71	0.739442927344	0.0874577398437	0.000586964696938	Ras-related protein RABC1	
TRINITY_DN27860_c0_g1_i1.p1	247.038116658	0.950187056146	2	288	0.706682696764	0.03370959498	6.8238046518e-05	Ras-related protein Rab7	
TRINITY_DN27860_c0_g1_i1.p1	121.595176712	0.516339109722	1	351	0.651306359716	0.0239012359364	3.1699251905e-05	GTP-binding protein ypt1	
TRINITY_DN27863_c0_g2_i1.p1	2118.80385933	1.18178650085	2	69	1.44458750873	0.0133320078864	4.06810745457e-08	DNA polymerase delta catalytic subunit	
TRINITY_DN27864_c0_g1_i1.p2	516.359531183	2.14033212319	4	2324	1.32583315196	0.998654829163	0.000114001692827	N-alpha-acetyltransferase 40	NAA40
TRINITY_DN27869_c0_g1_i2.p1	7.15030011084e-13	0.48794466042	1	131	0.854460699025	0.498975409836	0.000186590578249	Lipoyltransferase 1, mitochondrial	
TRINITY_DN27871_c1_g1_i1.p1	1262.74806471	2.05400293982	4	307	1.26734043914	0.324974955477	0.000224342520876	Dystrobrevin beta	
TRINITY_DN27871_c1_g1_i1.p1	1472.44845478	0.529420097515	1	15	1.17897938191	0.0	0.0	Dystrobrevin-1	
TRINITY_DN27871_c1_g1_i2.p1	9.37485420183e-15	0.521666854144	1	15	0.59	0.0	0.0	Dystrobrevin-1	
TRINITY_DN27871_c1_g1_i3.p1	1719.5489065	1.54450678669	3	120	1.43675904777	0.299881056221	0.000126268794014	Dystrobrevin beta	DTNB
TRINITY_DN27871_c1_g1_i3.p1	1562.66420334	0.496244646327	1	15	1.21506568134	0.0	0.0	Dystrobrevin-1	DTNB
TRINITY_DN27871_c1_g1_i7.p1	1450.90053635	2.63431675653	5	307	1.3730474848	0.382415585431	0.000350499251285	Dystrobrevin beta	
TRINITY_DN27871_c1_g1_i7.p1	1303.77217909	0.523248673314	1	15	1.11150887164	0.0	0.0	Dystrobrevin-1	
TRINITY_DN27876_c0_g1_i1.p1	6.55024152899e-10	0.660754281161	1	3965	0.766638524836	0.333279982074	6.71684236912e-06	Clathrin heavy chain	
TRINITY_DN27877_c0_g1_i2.p1	1892.53389567	2.18547632485	4	173	1.87653139332	0.999065857076	0.000646539949572	Leucine-rich repeat-containing protein 58	LRRC58
TRINITY_DN27888_c0_g1_i5.p1	534.069871951	1.04801108353	2	1086	0.80362794878	0.0	0.0	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	MGAT2
TRINITY_DN27890_c1_g1_i1.p1	2450.68763418	3.52531672941	7	179	1.61316850691	0.0809308866008	4.16695325265e-06	Dual specificity tyrosine-phosphorylation-regulated kinase 3	
TRINITY_DN27890_c1_g1_i2.p1	2446.44741523	3.51829581317	7	179	1.61683145961	0.0910422636696	4.68849087098e-06	Dual specificity tyrosine-phosphorylation-regulated kinase 3	
TRINITY_DN27892_c0_g1_i1.p1	2654.15093403	4.97005315124	9	108	1.88314407343	0.436753664819	0.000212873214645	RAF proto-oncogene serine/threonine-protein kinase	
TRINITY_DN27892_c0_g1_i1.p1	1862.78570988	1.21020228904	2	13	1.37764832843	0.0800113703518	0.00640090962814	Serine/threonine-protein kinase-transforming protein Rmil	
TRINITY_DN27892_c0_g1_i1.p1	1734.64062966	2.18791876479	4	49	1.30857795342	0.0466447153681	1.20450521445e-07	Serine/threonine-protein kinase A-Raf	
TRINITY_DN27892_c0_g1_i1.p1	1042.80744305	0.594193197678	1	3	1.02613363692	0.0357343227534	0.00357343227534	Serine/threonine-protein kinase-transforming protein mil	
TRINITY_DN27895_c1_g1_i1.p1	9.37485420183e-15	0.543900846093	1	15	0.627768588444	0.0712614870509	1.53348619926e-08	Serine/threonine-protein kinase meng-po	
TRINITY_DN2789_c0_g1_i1.p1	2246.57776267	1.22278751533	2	6	1.48863110507	0.0	0.0	Density-regulated protein homolog	DENR
TRINITY_DN2789_c0_g1_i1.p1	1055.840295	4.63325837579	8	650	1.012336118	0.0	0.0	Density-regulated protein	DENR
TRINITY_DN2789_c0_g1_i1.p1	251.18301608	2.15181541726	4	2477	0.841750160146	0.285427539141	1.78984429123e-05	Translation machinery-associated protein 22	DENR
TRINITY_DN27900_c0_g2_i2.p1	5566.26665046	1.02082977906	2	7	2.8871124804	0.133207689408	0.000287241509892	FAD-linked sulfhydryl oxidase ALR	GFER
TRINITY_DN27915_c0_g1_i3.p1	206.606664152	1.75981993817	3	10887	0.729396036594	0.107081716503	3.0593319319e-06	Xaa-Pro dipeptidase	PEPD
TRINITY_DN27917_c0_g1_i2.p1	2894.28695672	4.24951298021	8	147	1.76142575989	0.0258696063682	4.29112713688e-06	Probable protein phosphatase 2C 2	
TRINITY_DN27918_c0_g1_i1.p1	1091.61979905	1.01430185452	2	260	1.29147282063	0.4996656413	0.000105555815676	Transmembrane protein 62	TMEM62
TRINITY_DN27920_c0_g1_i1.p1	1227.62964688	3.88493985427	7	719	1.17331885493	0.174087851207	2.17518027583e-05	Solute carrier family 41 member 1	
TRINITY_DN27922_c0_g1_i3.p1	5.95339346268e-12	0.502633708216	1	378	0.599806669739	0.0185031491779	3.37477509456e-08	E3 UFM1-protein ligase 1 homolog	
TRINITY_DN27929_c0_g1_i1.p1	3705.61409816	6.01758428703	11	124	2.28044065699	0.392818351347	6.45756037096e-05	Importin subunit alpha-5	KPNA1
